Date,A,AA,ABC,ABCB,ACLS,ACNB,ADBE,ADP,AEG,AIR
2008/8/15,26.01573753,76.43943024,21.19499969,12.43036461,20.63999939,15.69999981,45.11000061,40.13169479,12.02999973,18.04000092
2008/8/18,25.59370613,74.75733185,20.81999969,12.34282684,20.31999969,15.5,44.09999847,39.78050995,11.77999973,17.30999947
2008/8/19,25.21459198,74.75733185,20.74500084,11.80787373,19.23999977,15.75,43.72999954,38.78841019,11.53999996,16.31999969
2008/8/20,24.89270401,76.1991272,20.78000069,11.93431664,19.63999939,15.75,44.27999878,38.80596924,11.60000038,16.87999916
2008/8/21,24.771101,77.23242188,20.88999939,11.60361862,19.23999977,15.75,44.50999832,39.26251221,11.47999954,15.97000027
2008/8/22,25.30758286,77.56884003,21.04500008,11.78842068,19.52000046,15.75,44.90999985,39.62247467,11.86999989,16.26000023
2008/8/25,24.87839699,75.5022583,20.72500038,11.23401451,19.28000069,15.69999981,43.66999817,38.71817398,11.5,16.06999969
2008/8/26,24.82832527,75.95883179,20.82500076,11.57444,19.36000061,16,43.36000061,38.83230972,11.53999996,16.37000084
2008/8/27,24.84978485,77.08824158,20.75,11.91486454,19.28000069,15.80000019,44.15000153,39.32396698,11.59000015,16.01000023
2008/8/28,25.40057182,77.85720062,20.79500008,12.35255337,19.12000084,15.39999962,44.31000137,39.44688416,11.97999954,16.10000038
2008/8/29,24.86409187,77.20838928,20.50499916,11.69115639,18.92000008,16.39999962,42.83000183,38.96400452,11.78999996,15.86999989
2008/9/2,24.67095757,73.19538116,20.65999985,11.95376968,18.55999947,16.39999962,42.84999847,39.62247467,12.15999985,16.35000038
2008/9/3,24.18454933,71.60939789,20.65999985,12.10939217,18.55999947,16.39999962,43.13999939,40.1668129,12.14000034,16.45999908
2008/9/4,23.01859856,68.62967682,20.49500084,11.80787373,18.15999985,15.25,42.18999863,39.06935883,11.43000031,15.89999962
2008/9/5,23.45493507,68.00489807,20.27499962,11.82732677,17.84000015,15.98999977,40.90999985,38.77085114,11.60000038,15.93999958
2008/9/8,23.58369064,66.17861938,20.76000023,12.27474213,17.84000015,15.25,41.61000061,40.24583054,12.06999969,15.60999966
2008/9/9,22.93276024,64.44846344,20.38500023,11.98294926,17.47999954,15.25,40.79000092,39.394207,11.86999989,15.14999962
2008/9/10,22.81115913,65.33757019,20.33499908,12.54708195,17.60000038,16,40.72999954,39.14837646,11.93999958,16.03000069
2008/9/11,22.84692383,66.37085724,20.41500092,12.57626057,17.36000061,16,41.04999924,39.62247467,11.85999966,16.29999924
2008/9/12,22.92560768,68.89401245,20.53000069,12.50817585,16.95999908,16.29999924,40.47000122,39.74539185,12.10000038,16.20999908
2008/9/15,22.05293274,64.71279144,20.32500076,11.86623192,5.71999979,15.25,38.08000183,38.88498688,10.63000011,15.80000019
2008/9/16,22.33190346,63.67950058,19.97500038,12.88750648,6.079999924,15.25,38.13999939,39.00790024,10.25,15.67000008
2008/9/17,21.28040123,60.48350906,18.95499992,11.02003384,6.039999962,15,36.22999954,37.22563553,9.300000191,16.23999977
2008/9/18,22.43919945,62.16561127,19.625,13.66561985,6.119999886,15.30000019,39.65000153,38.23529434,9.579999924,18.14999962
2008/9/19,23.54077339,64.37637329,19.71500015,14.65771484,6.800000191,16,40.93999863,39.17471313,11,18.22999954
2008/9/22,22.26037216,64.40039825,18.98500061,14.38537502,7.119999886,15.60000038,39.22999954,37.78753281,10.72999954,17.34000015
2008/9/23,22.07439232,61.49277115,19.18000031,14.08385563,7,15.25,38.84999847,37.22563553,10.06999969,17.19000053
2008/9/24,21.98855591,61.5648613,19.26499939,13.6461668,7.119999886,15.25,39.45000076,37.3485527,10.14000034,16.96999931
2008/9/25,22.01716805,59.88275909,19.12999916,14.16166687,7.28000021,15.25,39.83000183,37.85776901,11.02999973,17.32999992
2008/9/26,22.12446404,56.56661987,19.14500046,13.60726166,7.199999809,15.27000046,39.99000168,38.39332581,10.47999954,17.12000084
2008/9/29,20.79399109,51.37614059,19.11499977,11.91486454,6.599999905,14.75,36.15000153,36.56716537,8.930000305,15.51000023
2008/9/30,21.21602249,54.25973892,18.82500076,14.44373322,6.800000191,14.5,39.47000122,37.53292465,8.779999733,16.59000015
2008/10/1,21.22317505,51.11180878,18.39999962,13.22793102,6.239999771,14.5,38.11999893,36.98858643,8.550000191,16.13999939
2008/10/2,20.12875557,46.57014084,18.13999939,13.50027084,5.960000038,14.25,35.22000122,35.99648666,8.340000153,15.18000031
2008/10/3,20.228899,46.23371887,18.5,12.68325138,5.639999866,15,33.68999863,36.2423172,8.300000191,14.65999985
2008/10/6,19.30615234,43.51832962,17.34000015,12.54708195,5.760000229,14.5,30.70999908,33.80157852,6.650000095,13.43000031
2008/10/7,17.96137428,40.15412903,16.71999931,10.20301437,4.639999866,13.51000023,28.69000053,33.03775406,5.710000038,12.46000004
2008/10/8,17.86838341,35.34812927,16.46500015,10.85468483,3.880000114,12.5,30,32.94117737,5.489999771,11.94999981
2008/10/9,16.28040123,29.94137955,15.43000031,9.629155159,3,11.64999962,27.98999977,30.55311584,5.300000191,10.73999977
2008/10/10,16.08011436,27.03375053,14.72500038,12.62489319,3.039999962,10.39999962,27.12000084,29.42054367,5.019999981,12.22000027
2008/10/13,18.31187439,33.20946121,16.22999954,13.76288414,3.200000048,13.5,30.37999916,30.55311584,5.550000191,14.03999996
2008/10/14,17.60371971,31.21496964,15.84000015,13.10148716,3.119999886,13,29.20000076,31.12379265,6.46999979,13.76000023
2008/10/15,15.84406281,27.2259903,15.17500019,11.64252472,2.440000057,11.80000019,25.94000053,28.95522308,5.300000191,11.86999989
2008/10/16,16.60944176,29.34062958,15.42000008,13.82124233,2.24000001,12.25,27.69000053,29.28885078,5.449999809,12.89999962
2008/10/17,16.17310524,28.35540009,15.51000023,13.15984631,2.359999895,12,28.18000031,29.64881516,5.159999847,12.52000046
2008/10/20,17.0600853,29.82122993,16.29500008,12.23583603,2.640000105,12.5,29.30999947,31.06233597,5.489999771,13.68000031
2008/10/21,16.25894165,29.19644928,16.42499924,10.1738348,2.319999933,12.75,27.59000015,29.92976379,5.230000019,13.60000038
2008/10/22,15.19313335,25.27956009,16.09000015,9.726419449,2.200000048,13,25.39999962,28.95522308,4.900000095,12.68000031
2008/10/23,14.82117271,24.00597,15.98999977,9.940401077,1.919999957,12.75,24.96999931,29.86830521,5,12.06000042
2008/10/24,14.12732506,22.6122303,15.32999992,9.677787781,1.799999952,12.75,23.88999939,28.64793587,4.960000038,11.53999996
2008/10/27,13.53361988,21.72311974,14.63500023,9.590250015,1.440000057,12.75,23.68000031,27.24319649,4.25,10.36999989
2008/10/28,15.12875557,25.90434074,15.76500034,10.02793884,1.480000019,12.5,27.07999992,30.46532059,4.320000172,11.18999958
2008/10/29,15.23605156,26.7934494,14.65499973,9.522165298,1.600000024,12.75,26.79999924,29.21861267,3.829999924,12.97000027
2008/10/30,16.11587906,27.51435089,15.09000015,10.24192047,1.559999943,12.5,26.86000061,28.91132545,3.890000105,14.30000019
2008/10/31,15.87267494,27.6345005,15.63500023,10.73796749,1.75999999,12.05000019,26.63999939,30.68481064,4.110000134,15.98999977
2008/11/3,16.45207405,28.54763985,15.67500019,11.04921246,2.039999962,12.05000019,27.15999985,29.20983315,3.950000048,16.38999939
2008/11/4,17.62517929,29.96541023,15.66499996,10.9422226,2,12.75,29.15999985,31.80860329,4.889999866,16.95999908
2008/11/5,16.63805389,28.35540009,15.46000004,10.18356133,2.039999962,12.5,27.21999931,30.43020248,4.889999866,15.89999962
2008/11/6,15.32904148,24.65477943,15.06999969,10.3780899,2.359999895,12.5,24.55999947,30.13169479,4.820000172,14.44999981
2008/11/7,15.62231731,26.88957024,15.125,10.65042973,2.880000114,13.10000038,24.59000015,31.1062336,5.590000153,14.72000027
2008/11/10,15.52932739,28.30734062,15.18500042,9.59997654,2.75999999,13.19999981,24.93000031,31.21158981,5.369999886,15.34000015
2008/11/11,14.97854042,26.28882027,14.68500042,10.10575008,2.400000095,13.10000038,23.63999939,30.71993065,5.010000229,15.13000011
2008/11/12,13.85550785,24.43851089,14.23999977,7.586607456,2.24000001,13.10000038,21.88999939,29.7629509,4.679999828,13.81999969
2008/11/13,15,26.91360092,15.14500046,9.094202042,2.400000095,13.10000038,24.29999924,32.1158905,5.159999847,15.28999996
2008/11/14,14.84263229,26.04851913,14.98999977,8.452259064,2.480000019,12.75,22.34000015,30.83406448,4.800000191,14.43000031
2008/11/17,13.67668056,23.23700905,15.21500015,8.792683601,2.799999952,12.75,22.79999924,30.57945633,4.300000191,14.75
2008/11/18,13.59084415,22.78043938,15.40999985,8.90940094,3.119999886,12.75,22.63999939,30.92186165,4.380000114,15
2008/11/19,12.61802578,19.60848045,14.80500031,7.781136036,2.559999943,12.75,21.62999916,29.94732285,3.829999924,12.88000011
2008/11/20,11.58798313,16.46055031,13.73999977,6.99329567,2.160000086,12.75,20.75,28.20895576,3.50999999,12.11999989
2008/11/21,12.36766815,20.28132057,14.875,8.958032608,2.440000057,12.75,21.37999916,30.94820023,3.5,13.18000031
2008/11/24,13.31187439,21.98744965,14.88500023,8.802410126,2.400000095,12.75,21.72999954,32.89727783,4.150000095,14.71000004
2008/11/25,13.26895523,23.3090992,14.89000034,8.802410126,2,12.5,22.42000008,32.95873642,4.289999962,15.47999954
2008/11/26,13.36909866,25.18343925,15.36999989,9.181739807,2.359999895,12.5,23.35000038,35.27655792,4.639999866,16.06999969
2008/11/28,13.4692421,25.85627937,15.67500019,9.240098953,2.359999895,12.5,23.15999985,36.04916763,4.650000095,16.94000053
2008/12/1,12.34620857,22.37192917,14.93999958,9.133108139,2,12.51000023,21,33.10799026,4.159999847,14.85000038
2008/12/2,12.61802578,23.4532795,15.08500004,10.20301437,2.200000048,12.30000019,22,33.71378326,4.630000114,15.43000031
2008/12/3,13.0185976,22.32386971,15.35000038,10.80605221,2.200000048,12.30000019,22.54000092,33.85425949,4.800000191,15.64000034
2008/12/4,12.52503586,19.36817932,14.86999989,9.959854126,2.079999924,12.30000019,20.44000053,32.06321335,5.019999981,14.72999954
2008/12/5,12.34620857,19.58444977,15.375,10.6017971,1.960000038,12.30000019,21.65999985,33.00263214,5.28000021,15.30000019
2008/12/8,12.3319025,23.02074051,15.42500019,11.18538284,1.919999957,12.39999962,22.60000038,33.89815521,6.199999809,16.20000076
2008/12/9,12.8254652,22.94865036,15.30000019,9.755599022,2,12.19999981,22.88999939,34.34591675,6.550000191,15.75
2008/12/10,13.01144505,24.51059914,15.09500027,10.31000519,1.960000038,12.19999981,23.44000053,33.80157852,7.369999886,16.22999954
2008/12/11,12.96852684,23.98193932,15.96500015,9.823683739,1.639999986,12.14999962,22.19000053,32.76558304,6.550000191,14.94999981
2008/12/12,12.43919849,24.22224045,16.53000069,10.39754295,2,12.19999981,22.43000031,33.59964752,6.800000191,16
2008/12/15,11.78826904,23.81373024,16.56500053,10.06684494,1.919999957,12.55000019,21.36000061,32.89727783,6.420000076,15.39999962
2008/12/16,11.67381954,24.96717072,17.61000061,11.03948689,2.160000086,12.30000019,22.31999969,33.29236221,7.139999866,14.98999977
2008/12/17,11.68097305,24.87104988,17.03499985,10.65042973,2.400000095,12.30000019,21.69000053,32.70412827,6.960000038,16.22999954
2008/12/18,11.64520741,23.47731018,17.09499931,10.77687359,2.079999924,12.10000038,21.37999916,32.16856766,6.619999886,16.57999992
2008/12/19,11.64520741,23.3090992,17.20000076,11.13675022,2.75999999,12.5,22.12999916,33.01141357,6.78000021,17.02000046
2008/12/22,11.30901241,22.17968941,17.12000084,10.2127409,2.519999981,12.5,21.11000061,33.16944504,6.480000019,17.10000038
2008/12/23,11.17310429,22.99670982,17.06999969,9.979306221,2.519999981,12.5,20.96999931,33.17822647,6.579999924,16.42000008
2008/12/24,11.14449215,22.56417084,17.02000046,10.39754295,2.640000105,12.5,21.12999916,33.51185226,6.400000095,16.59000015
2008/12/26,11.05150223,23.50134087,17.20499992,10.20301437,2.519999981,12.10000038,21.07999992,33.48551178,6.519999981,16.98999977
2008/12/29,10.72246075,23.38118935,17.13500023,9.726419449,2.400000095,12.10000038,20.52000046,33.43283463,6.090000153,16.82999992
2008/12/30,10.64377689,25.6880703,17.69499969,10.49480724,2.400000095,12.05000019,21.04999924,34.35469818,6.510000229,17.69000053
2008/12/31,11.1802578,27.05777931,17.82999992,11.52580738,2.039999962,12.39999962,21.29000092,34.53907013,6.050000191,18.40999985
2009/1/2,11.61659527,29.10033035,17.78499985,11.15620327,2.440000057,12.47999954,23.02000046,35.47848892,6.5,17.94000053
2009/1/5,12.01001453,28.49958038,18.125,11.40909004,2.75999999,12.47999954,23.12999916,35.11852646,6.829999924,17.46999931
2009/1/6,12.96852684,29.12435913,18.05500031,11.02976036,2.680000067,11.80000019,24.21999931,35.82967377,7.210000038,18.25
2009/1/7,13.04005718,26.16867065,17.95499992,10.79632568,2.400000095,11.89999962,24.22999954,35.21509933,6.96999979,17.81999969
2009/1/8,13.12589455,27.29808044,18.36000061,10.9422226,2.640000105,11.89999962,24.29000092,35.65408325,7.099999905,17.57999992
2009/1/9,13.2474966,25.97643089,17.96500015,10.42672157,2.720000029,11.75,24.01000023,33.89815521,7.150000095,16.55999947
2009/1/12,13.2474966,24.17417908,17.93000031,9.891768456,2.519999981,12,23.76000023,33.85425949,6.849999905,17.32999992
2009/1/13,13.63376236,22.94865036,18.03499985,9.96958065,2.519999981,12,22.10000038,34.17032623,6.409999847,17.38999939
2009/1/14,13.19742489,21.69908905,18.10000038,9.240098953,2.440000057,11.5,21.11000061,33.30992126,5.699999809,16.76000023
2009/1/15,13.67668056,22.51610947,18.42499924,9.765325546,2.119999886,11.5,20.82999992,34.3985939,5.400000095,16.89999962
2009/1/16,13.95565128,22.66028976,18.70499992,9.40544796,1.720000029,11.5,21.05999947,34.60930634,5.53000021,17.55999947
2009/1/20,13.26895523,20.06505013,18.29500008,7.469890594,1.399999976,11.10000038,19.38999939,33.04653168,4.670000076,17.04999924
2009/1/21,13.776824,20.56967926,18.67000008,8.354994774,1.600000024,10.75,20.95999908,32.90605927,5.199999809,18.22999954
2009/1/22,13.51931286,19.8247509,18.77000046,7.810315132,1.279999971,10.98999977,19.31999969,32.2475853,4.769999981,18.07999992
2009/1/23,13.33333302,20.01699066,18.03499985,7.567154408,1.120000005,10.94999981,19.70000076,32.56365204,4.46999979,18.32999992
2009/1/26,13.52646637,20.06505013,18.42499924,7.975664139,1.159999967,10.25,19.93000031,33.04653168,5.099999905,18.57999992
2009/1/27,13.37625217,20.68983078,18.46999931,8.423079491,1.080000043,10.5,20.11000061,32.61632919,5.25,18.95999908
2009/1/28,13.56223202,21.02625084,18.87999916,9.483259201,1.159999967,10.5,20.88999939,32.88850021,5.989999771,19.70999908
2009/1/29,13.28326225,20.28132057,18.54000092,9.347089767,1.200000048,10.25,20.04999924,32.20368576,5.599999905,18.54000092
2009/1/30,12.93276119,18.71936989,18.15999985,7.450437546,1.159999967,10.75,19.30999947,31.89640045,5.179999828,18.13999939
2009/2/2,12.89699554,18.47907066,18.45499992,7.771409512,1.200000048,10.05000019,19.57999992,32.16856766,5.079999924,17.87000084
2009/2/3,13.02575111,19.32011986,18.77499962,7.849220753,1.080000043,10.05000019,19.70000076,34.27568054,5.349999905,17.71999931
2009/2/4,13.21888447,18.79146004,18.95999908,7.790862083,0.959999979,9.949999809,19.87999916,33.32748032,5.070000172,17.44000053
2009/2/5,13.8197422,19.36817932,19.20000076,8.063201904,0.879999995,9.949999809,20.90999985,34.02985001,5.179999828,17.34000015
2009/2/6,13.80543613,20.18519974,19.37999916,8.413352966,1.120000005,9.5,21.70000076,34.74100113,5.639999866,17.84000015
2009/2/9,13.61945629,20.42550087,19.34000015,8.24800396,1.279999971,10.10000038,21.42000008,34.46005249,5.909999847,17.76000023
2009/2/10,13.06151676,18.38294983,18.81999969,6.896031857,1.080000043,9.5,20.47999954,32.99385452,5.059999943,17.35000038
2009/2/11,13.14020061,18.50309944,18.68499947,6.53615427,1.039999962,9.5,20.30999947,33.32748032,5,17.07999992
2009/2/12,13.32618046,18.04652977,18.92000008,6.137371063,0.959999979,9.649999619,21.21999931,33.23968506,5.190000057,16.94000053
2009/2/13,13.21173096,17.97443962,18.67499924,6.088738918,1.039999962,10,21.10000038,32.63388824,5.010000229,17.13999939
2009/2/17,12.62517929,16.22024918,18.11499977,5.553785801,0.839999974,10,20.39999962,32.02809525,4.010000229,16.89999962
2009/2/18,11.48068714,15.59547043,18.05999947,5.28144598,0.839999974,9.5,20.38999939,32.34416199,4.130000114,16.12000084
2009/2/19,11.13018608,15.25905037,17.77499962,5.553785801,0.959999979,9.5,19.54000092,31.31694412,4.289999962,16.07999992
2009/2/20,10.85836887,15.11487007,17.82500076,5.689955711,0.839999974,9.300000191,18.04000092,31.49253654,4.289999962,15.61999989
2009/2/23,10.21459198,13.9614296,17.30500031,4.979927063,0.75999999,9.300000191,17.09000015,30.07023621,3.880000114,14.97999954
2009/2/24,10.66523647,15.35517025,17.54000092,5.865031242,0.839999974,9.5,18.17000008,30.99209785,4,14.97999954
2009/2/25,10.48640919,15.54741001,17.08499908,4.902115345,0.680000007,9.949999809,17.63999939,30.64969254,3.579999924,14.10999966
2009/2/26,10.16452122,15.64352989,16.31500053,5.009106159,1.399999976,9.949999809,16.70000076,30.00877953,3.720000029,13.77999973
2009/2/27,9.921316147,14.97068977,15.88000011,4.834030628,1.279999971,9.25,16.70000076,29.98244095,3.529999971,13.22000027
2009/3/2,9.070099831,13.1924696,15.27000046,4.503332138,1.120000005,9.25,16.04000092,28.99912262,3.029999971,11.97000027
2009/3/3,9.070099831,13.28859043,15.18000031,3.773850918,0.720000029,9.25,15.97999954,29.0254612,2.890000105,11.47000027
2009/3/4,9.520744324,14.99472046,15.52000046,4.22126627,0.920000017,9.25,16.31999969,29.85074615,2.980000019,11.76000023
2009/3/5,8.969957352,12.63978004,15.48999977,3.559869528,0.839999974,7.75,16.92000008,28.79718971,2.460000038,11.14999962
2009/3/6,9.048641205,12.54366016,15.35499954,3.861388683,0.800000012,8.5,17.15999985,29.21861267,2.420000076,10.98999977
2009/3/9,8.898426056,12.95217037,15.09500027,3.696039438,0.720000029,8.5,16.78000069,29.14837646,2.299999952,10.60999966
2009/3/10,9.606580734,14.70635986,15.60999966,4.45470047,0.800000012,9.449999809,18.52000046,30.38630295,3.119999886,11.28999996
2009/3/11,9.67811203,13.84127998,14.09500027,4.658955097,0.75999999,10,18.62999916,30.07901573,2.869999886,11.21000004
2009/3/12,9.878397942,14.3699398,14.71000004,6.0109272,0.75999999,9.5,19.43000031,30.83406448,3.289999962,11.18000031
2009/3/13,10.00715351,13.76918983,15.625,6.0109272,0.75999999,9,18.68000031,31.04477692,3.24000001,11.64000034
2009/3/16,9.842632294,14.70635986,15.28499985,5.903936863,0.920000017,9.489999771,18.45000076,31.04477692,3.160000086,11.75
2009/3/17,10.31473541,13.43276978,15.69499969,7.294815063,1,9.25,19.12999916,32.15979004,3.299999952,11.23999977
2009/3/18,10.39341927,13.16843987,15.60000038,6.954390049,1.120000005,8.75,21.35000038,32.58121109,3.559999943,12.72999954
2009/3/19,10.54363346,15.37919998,15.23499966,6.34162569,1.159999967,9.199999809,21.23999977,32.23880768,3.710000038,12.31999969
2009/3/20,10.32188797,15.71562004,15.28999996,5.174455166,1.159999967,9,20.45999908,31.87006187,3.630000114,11.81000042
2009/3/23,11.36623764,17.78219986,15.89500046,6.487522125,1.320000052,8.649999619,22.69000053,32.73924637,4.96999979,12.97999954
2009/3/24,11.29470634,17.5899601,16.02499962,5.884483814,1.200000048,9,21.86000061,31.98419762,4.25,12.61999989
2009/3/25,11.41630936,18.55116081,16.18499947,6.263814449,1.24000001,9,22.10000038,31.27304649,4.599999905,13.02999973
2009/3/26,12.26037216,19.51235962,16.34499931,6.613965511,1.399999976,9.199999809,22.94000053,32.0456543,4.96999979,13.72999954
2009/3/27,11.59513569,18.74340057,16.14500046,5.787220001,1.440000057,9.399999619,21.84000015,31.16769028,4.320000172,13.14000034
2009/3/30,11.00858402,16.07607079,16.12999916,5.300898552,1.639999986,9.100000381,20.81999969,30.9394207,3.730000019,12.51000023
2009/3/31,10.99427795,17.63801956,16.32999992,4.581143856,1.519999981,9.449999809,21.38999939,30.86918259,3.839999914,12.53999996
2009/4/1,11.44492149,18.26280022,16.36499977,5.14527607,1.639999986,9.25,21.95999908,30.81650543,4.119999886,12.76000023
2009/4/2,11.67381954,19.65653992,16.76499939,5.835851669,1.600000024,9.600000381,23.28000069,31.79982376,4.579999924,13.51000023
2009/4/3,11.77396297,19.63250923,16.38500023,6.429163456,1.519999981,9.600000381,24.15999985,32.19490814,4.489999771,13.64000034
2009/4/6,11.43061543,19.00773048,16.40500069,6.584786415,1.519999981,9.600000381,23.19000053,31.79982376,4.510000229,13.56000042
2009/4/7,11.15879822,18.71936989,16.25499916,5.670502663,1.440000057,9.75,22.95999908,30.94820023,3.99000001,13.36999989
2009/4/8,11.58798313,19.36817932,16.28499985,6.001201153,1.480000019,9.399999619,23.92000008,30.95697975,4.210000038,13.73999977
2009/4/9,12.16022873,21.26655006,16.54000092,6.876578808,1.519999981,9.399999619,24.87000084,31.78226471,4.5,14.78999996
2009/4/13,11.93133068,21.98744965,16.63500023,7.576880932,1.360000014,9.850000381,24.71999931,31.65056992,4.639999866,13.81000042
2009/4/14,11.81688118,21.2184906,16.56500053,6.798767567,1.360000014,10,24.01000023,31.28182602,4.429999828,13.77999973
2009/4/15,11.70243168,21.74715042,16.44499969,7.36289978,1.519999981,9.5,23.63999939,31.19403076,4.699999809,14.43000031
2009/4/16,12.03147316,21.98744965,16.92499924,7.761682987,1.75999999,9.949999809,24.37999916,32.06321335,4.610000134,15.03999996
2009/4/17,12.16738224,22.25177956,17.42000008,7.868673801,1.919999957,9.949999809,24.70000076,31.70324898,4.699999809,15.17000008
2009/4/20,11.74535084,20.08908081,17.34499931,6.10819149,1.720000029,9.949999809,23.45999908,31.16769028,4.050000191,14.01000023
2009/4/21,11.87410545,20.88207054,17.28499985,7.382352829,1.840000033,9.899999619,23.75,31.64179039,4.179999828,14.65999985
2009/4/22,11.98855495,20.76192093,17.375,6.750135422,2,9.899999619,24.15999985,31.20281029,4.050000191,15.02000046
2009/4/23,11.73104477,21.38669968,17.70499992,6.088738918,1.960000038,9.899999619,24.47999954,30.71114922,4.150000095,14.92000008
2009/4/24,12.08869839,21.96342087,17.29000092,6.283267021,2,9.899999619,26.42000008,31.03599739,4.440000057,15.22999954
2009/4/27,12.10300446,21.12236977,17.625,5.660776138,1.919999957,9.5,26.13999939,30.25461006,4.119999886,14.60000038
2009/4/28,12.18884087,20.47356033,17.45000076,6.059559345,1.960000038,9.5,25.70000076,30.43020248,4.179999828,14.72999954
2009/4/29,12.89699554,21.14640045,17.36499977,6.711229801,1.879999995,9.899999619,26.75,31.09745407,4.369999886,15.14999962
2009/4/30,13.06151676,21.79520988,16.81999969,6.370804787,1.879999995,9.899999619,27.35000038,30.9043026,4.75,15.06999969
2009/5/1,13.45493603,23.28507042,17.17499924,6.429163456,1.879999995,9.5,27.45999908,31.18524933,5.070000172,14.57999992
2009/5/4,13.8912735,24.89508057,17.54999924,6.672324181,1.919999957,9.850000381,26.69000053,30.60579491,6,15.09000015
2009/5/5,13.3977108,24.34239006,17.55999947,6.322172642,1.879999995,10.14999962,26.88999939,31.32572365,5.800000191,15.05000019
2009/5/6,13.75536442,25.23150063,17.60000038,6.088738918,1.879999995,10.01000023,26.35000038,32.32660294,5.949999809,15.05000019
2009/5/7,13.42632294,23.66954994,18.18499947,5.748313904,1.799999952,10,25.62999916,31.94907761,5.840000153,14.68000031
2009/5/8,13.83404827,24.05402946,18.14500046,6.623692036,1.840000033,10.11999989,25.42000008,32.34416199,6.880000114,15.30000019
2009/5/11,13.47639465,23.04476929,17.82999992,6.088738918,1.919999957,10,26.14999962,32.32660294,6.059999943,15.02000046
2009/5/12,13.58369064,22.73237991,17.95000076,5.942842484,1.679999948,10.11999989,25.98999977,32.49341583,6.170000076,15.10999966
2009/5/13,12.91130161,20.73789024,17.84499931,5.689955711,1.519999981,9.949999809,25.17000008,31.87006187,5.289999962,14.64999962
2009/5/14,13.11158752,21.00222015,17.86499977,5.991474628,1.519999981,10.64999962,25.93000031,31.75592613,5.539999962,14.80000019
2009/5/15,12.62517929,21.69908905,17.49500084,5.680229187,1.480000019,10.64999962,25.92000008,31.42230034,5.429999828,14.47999954
2009/5/18,12.78254604,22.80447006,17.79000092,6.506974697,1.559999943,10.25,26.47999954,31.92273903,6.300000191,14.88000011
2009/5/19,13.14020061,23.26103973,17.97999954,6.322172642,1.519999981,10.19999981,26.55999947,31.36084366,6.380000114,14.63000011
2009/5/20,13.33333302,22.80447006,18.47500038,6.361078739,1.519999981,10.10000038,26.38999939,31.01843643,6.340000153,14.60999966
2009/5/21,12.64663792,21.86730003,18.18499947,6.0109272,1.480000019,10.39999962,26.06999969,31.21158981,6.25,14.57999992
2009/5/22,12.65379143,21.29058075,18.29000092,5.933115959,1.440000057,10.39999962,26.47999954,31.58033371,6.309999943,14.30000019
2009/5/26,12.91130161,22.27581024,18.69000053,6.419436932,1.600000024,10.39999962,27.88999939,32.46707535,6.519999981,15.22000027
2009/5/27,12.79685307,21.74715042,18.36499977,5.816399097,1.639999986,11.19999981,27.25,32.55487442,6.25,15.09000015
2009/5/28,12.8612299,21.84326935,18.43499947,5.903936863,1.799999952,11.19999981,27.54000092,33.36259842,6.340000153,14.34000015
2009/5/29,13.04005718,22.15566063,18.54999924,6.098464966,1.720000029,11.19999981,28.18000031,33.37137985,6.269999981,14.69999981
2009/6/1,13.50500679,23.62149048,18.82500076,6.409710407,1.799999952,10.89999962,29.36000061,34.08252716,6.449999809,15.60999966
2009/6/2,13.98426342,25.27956009,18.93000031,6.837673187,1.75999999,11.25,29.59000015,33.87181854,6.650000095,16.5
2009/6/3,13.82689571,24.19820976,18.57500076,6.798767567,1.679999948,12.10000038,29.05999947,33.3538208,6.340000153,16.77000046
2009/6/4,14.33476353,25.6880703,18.18000031,7.051654339,1.919999957,11.5,29.44000053,33.47673416,6.710000038,17.25
2009/6/5,14.23462105,26.28882027,18.19000053,7.168371201,2.319999933,11.64999962,29.97999954,33.84547806,6.630000114,17.62999916
2009/6/8,14.0486412,25.88031006,18.18000031,7.236456394,2.160000086,11.5,29.17000008,33.60842896,6.579999924,16.97999954
2009/6/9,14.10586548,26.7934494,17.87000084,6.448616505,2.039999962,11.5,29.77000046,33.62598801,6.730000019,16.75
2009/6/10,13.91273212,27.61046982,17.97999954,6.137371063,2,11.5,30.17000008,32.82704163,6.610000134,16.71999931
2009/6/11,14.10586548,29.36466026,18.49500084,6.088738918,1.960000038,11.5,30.39999962,32.84460068,6.639999866,16.30999947
2009/6/12,13.84835434,28.81196976,18.27499962,6.263814449,2,11.35000038,30.14999962,32.73924637,6.599999905,16.34000015
2009/6/15,13.5121603,26.9376297,17.90999985,5.962295532,2,11.69999981,28.81999969,32.0456543,6.059999943,16.01000023
2009/6/16,13.28326225,26.19269943,17.79000092,6.147097111,1.840000033,11.5,28.17000008,31.80860329,5.650000095,16.12000084
2009/6/17,13.14735317,25.20746994,18.23999977,6.380531311,2,11.60000038,28.68000031,31.77348518,5.53000021,16.68000031
2009/6/18,13.39055824,25.90434074,18.39999962,6.584786415,2.079999924,11.5,28.71999931,31.07111549,5.860000134,16.88999939
2009/6/19,13.5121603,26.43300056,18.30999947,6.273540974,2.24000001,11.35000038,29.32999992,31.32572365,6.25,17.23999977
2009/6/22,13.16165924,24.07806015,18,5.816399097,2.039999962,11.5,27.30999947,30.88674355,5.409999847,16.82999992
